trade_date,kospi_close,kosdaq_close,vkospi,program_net_amt,vix,us_10y_yield,usd_krw,snp500_close,nasdaq_close,phlx_semi_close
2023-08-10,2601.56005859375,911.2899780273438,14.0,-336517000000,15.96,4.0,1315.45,4467.71,13722.02,3610.48
2023-08-11,2591.260009765625,912.2000122070312,13.4399995803833,-119919000000,15.85,4.09,1315.54,4468.83,13737.99,3597.02
2023-08-14,2570.8701171875,901.6799926757812,14.140000343322754,-61374000000,14.84,4.16,1324.17,4464.05,13644.85,3514.55
2023-08-16,2525.639892578125,878.2899780273438,15.149999618530272,89480000000,16.46,4.21,1335.0,4437.86,13631.05,3553.96
2023-08-17,2519.85009765625,886.0399780273438,15.56999969482422,138802000000,16.78,4.28,1336.84,4404.33,13474.63,3480.08
2023-08-18,2504.5,877.3200073242188,16.030000686645508,-141372000000,17.89,4.3,1341.13,4370.36,13316.93,3446.35
2023-08-21,2508.800048828125,888.7100219726562,16.030000686645508,82662000000,17.3,4.26,1337.99,4369.71,13290.78,3462.74
2023-08-22,2515.739990234375,893.3300170898438,15.329999923706056,-156705000000,17.13,4.34,1342.45,4399.77,13497.59,3560.74
2023-08-23,2505.5,882.8699951171875,14.970000267028809,-152413000000,16.97,4.34,1335.06,4387.55,13505.87,3527.69
2023-08-24,2537.679931640625,901.739990234375,13.9399995803833,116311000000,15.98,4.19,1339.12,4436.01,13721.03,3602.01
2023-08-25,2519.139892578125,899.3800048828125,14.859999656677246,-280110000000,17.2,4.23,1321.07,4376.31,13463.97,3481.3
2023-08-28,2543.409912109375,909.3800048828124,14.18000030517578,4324000000,15.68,4.25,1324.11,4405.71,13590.65,3495.65
2023-08-29,2552.159912109375,916.239990234375,13.489999771118164,-160451000000,15.08,4.2,1323.2,4433.31,13705.13,3537.87
2023-08-30,2561.219970703125,923.8099975585938,13.050000190734863,8715000000,14.45,4.12,1321.87,4497.63,13943.76,3629.57
2023-08-31,2556.27001953125,928.4000244140624,12.779999732971191,-286092000000,13.88,4.12,1323.42,4514.87,14019.31,3643.92
2023-09-01,2563.7099609375,919.739990234375,12.529999732971191,176271000000,13.57,4.09,1322.43,4507.66,14034.97,3670.93
2023-09-04,2584.550048828125,919.1599731445312,12.489999771118164,-91420000000,13.09,4.18,1318.34,4515.77,14031.81,3682.84
2023-09-05,2582.179931640625,921.47998046875,12.420000076293944,13181000000,13.82,4.18,1318.34,4515.77,14031.81,3682.84
2023-09-06,2563.340087890625,917.9500122070312,12.460000038146973,-178812000000,14.01,4.27,1330.16,4496.83,14020.95,3683.79
2023-09-07,2548.260009765625,906.3599853515624,12.6899995803833,-101052000000,14.45,4.3,1330.87,4465.48,13872.47,3654.46
2023-09-08,2547.679931640625,914.1799926757812,12.399999618530272,-330463000000,14.4,4.27,1335.03,4451.14,13748.83,3582.11
2023-09-11,2556.8798828125,912.5499877929688,12.420000076293944,-34289000000,13.84,4.26,1332.83,4457.49,13761.53,3565.99
2023-09-12,2536.580078125,898.0399780273438,12.399999618530272,-322520000000,13.8,4.29,1331.59,4487.46,13917.89,3569.23
2023-09-13,2534.699951171875,882.719970703125,12.640000343322754,134287000000,14.23,4.27,1327.29,4461.9,13773.61,3541.09
2023-09-14,2572.889892578125,899.469970703125,12.020000457763672,94623000000,13.48,4.25,1329.7,4467.44,13813.59,3560.46
2023-09-15,2601.280029296875,899.030029296875,11.729999542236328,17328000000,12.82,4.29,1325.88,4505.1,13926.05,3584.23
2023-09-18,2574.719970703125,891.2899780273438,12.850000381469728,-341844000000,13.79,4.33,1325.89,4450.32,13708.33,3476.39
2023-09-19,2559.2099609375,883.8900146484375,12.949999809265137,-65803000000,14.0,4.32,1323.99,4453.53,13710.24,3492.47
2023-09-20,2559.739990234375,882.719970703125,13.029999732971191,-137488000000,14.11,4.37,1328.13,4443.95,13678.19,3459.02
2023-09-21,2514.969970703125,860.6799926757812,13.960000038146973,-272800000000,15.14,4.35,1330.34,4402.2,13469.13,3398.81
2023-09-22,2508.1298828125,857.3499755859375,14.18000030517578,-250782000000,17.54,4.49,1340.08,4330.0,13223.98,3338.85
2023-09-25,2495.760009765625,839.1699829101562,14.100000381469728,-319614000000,17.2,4.44,1336.58,4320.06,13211.81,3365.29
2023-09-26,2462.969970703125,827.8200073242188,14.739999771118164,-227251000000,16.9,4.55,1336.03,4337.44,13271.32,3389.46
2023-09-27,2465.070068359375,841.02001953125,15.079999923706056,39614000000,18.94,4.56,1348.69,4273.53,13063.61,3329.62
2023-10-04,2405.68994140625,807.4000244140625,18.09000015258789,-363360000000,19.78,4.81,1360.62,4229.45,13059.47,3376.58
2023-10-05,2403.60009765625,801.02001953125,17.34000015258789,-218221000000,18.58,4.73,1362.94,4263.75,13236.01,3424.92
2023-10-06,2408.72998046875,816.3900146484375,17.389999389648438,-28713000000,18.49,4.72,1350.22,4258.19,13219.83,3406.98
2023-10-10,2402.580078125,795.0,17.559999465942383,83708000000,17.7,4.78,1350.17,4335.66,13484.24,3467.35
2023-10-11,2450.080078125,817.1199951171875,16.739999771118164,56531000000,17.03,4.66,1349.79,4358.24,13562.84,3512.07
2023-10-12,2479.820068359375,835.489990234375,15.699999809265137,222088000000,16.09,4.58,1339.31,4376.95,13659.68,3537.83
2023-10-13,2456.14990234375,822.780029296875,15.949999809265137,-96196000000,16.69,4.7,1338.21,4349.61,13574.22,3548.62
2023-10-16,2436.239990234375,810.5399780273438,17.06999969482422,-71407000000,19.32,4.63,1349.65,4327.78,13407.23,3452.97
2023-10-17,2460.169921875,820.3800048828125,16.18000030517578,144311000000,17.21,4.71,1353.67,4373.63,13567.98,3502.51
2023-10-18,2462.60009765625,808.8900146484375,16.0,129249000000,17.88,4.83,1353.6,4373.2,13533.75,3474.66
2023-10-19,2415.800048828125,784.0399780273438,18.229999542236328,-14485000000,19.22,4.91,1349.45,4314.6,13314.3,3413.45
2023-10-20,2375.0,769.25,19.530000686645508,293220000000,21.4,4.98,1357.5,4278.0,13186.18,3367.77
2023-10-23,2357.02001953125,763.6900024414062,19.649999618530277,-155691000000,21.71,4.93,1352.92,4224.16,12983.81,3316.14
2023-10-24,2383.510009765625,784.8599853515625,18.81999969482422,-49901000000,20.37,4.86,1353.7,4217.04,13018.33,3298.54
2023-10-25,2363.169921875,770.8400268554688,18.559999465942383,-294298000000,18.97,4.83,1342.68,4247.68,13139.87,3343.94
2023-10-26,2299.080078125,743.8499755859375,21.13999938964844,-297717000000,20.19,4.95,1349.07,4186.77,12821.22,3205.84
2023-10-27,2302.81005859375,748.489990234375,20.020000457763672,-82826000000,20.68,4.86,1359.32,4137.23,12595.61,3188.42
2023-10-30,2310.550048828125,757.1199951171875,20.030000686645508,102106000000,21.27,4.84,1355.15,4117.37,12643.01,3227.09
2023-10-31,2277.989990234375,736.0999755859375,19.88999938964844,-163390000000,19.75,4.88,1350.98,4166.82,12789.48,3185.18
2023-11-01,2301.56005859375,739.22998046875,18.790000915527344,-101967000000,18.14,4.88,1351.03,4193.8,12851.24,3215.89
2023-11-02,2343.1201171875,772.8400268554688,17.489999771118164,64664000000,16.87,4.77,1356.94,4237.86,13061.47,3290.95
2023-11-03,2368.340087890625,782.0499877929688,16.700000762939453,51409000000,15.66,4.67,1342.91,4317.78,13294.19,3368.54
2023-11-06,2502.3701171875,839.4500122070312,18.649999618530277,717896000000,14.91,4.57,1322.04,4358.34,13478.28,3454.57
2023-11-07,2443.9599609375,824.3699951171875,18.229999542236328,-3940000000,14.89,4.67,1297.94,4365.98,13518.78,3444.89
2023-11-08,2421.6201171875,811.02001953125,17.559999465942383,-29740000000,14.81,4.58,1308.33,4378.38,13639.86,3471.46
2023-11-09,2427.080078125,802.8699951171875,16.84000015258789,39882000000,14.45,4.49,1309.98,4382.78,13650.41,3472.67
2023-11-10,2409.659912109375,789.3099975585938,17.1299991607666,93202000000,15.29,4.62,1309.89,4347.35,13521.45,3452.34
2023-11-13,2403.760009765625,774.4199829101562,17.68000030517578,-80427000000,14.17,4.61,1309.89,4415.24,13798.11,3591.74
2023-11-14,2433.25,794.1900024414062,17.350000381469727,72537000000,14.76,4.63,1324.97,4411.55,13767.74,3556.75
2023-11-15,2486.669921875,809.3599853515625,17.239999771118164,636747000000,14.16,4.44,1328.74,4495.7,14094.38,3685.57
2023-11-16,2488.179931640625,811.1099853515625,16.979999542236328,293891000000,14.18,4.53,1300.34,4502.88,14103.84,3712.09
2023-11-17,2469.85009765625,799.0599975585938,16.549999237060547,-64850000000,14.32,4.45,1297.1,4508.24,14113.67,3724.1
2023-11-20,2491.199951171875,813.0800170898438,16.68000030517578,177671000000,13.8,4.44,1296.21,4514.02,14125.48,3748.65
2023-11-21,2510.419921875,817.010009765625,16.18000030517578,355447000000,13.41,4.42,1291.48,4547.38,14284.53,3805.81
2023-11-22,2511.699951171875,814.6099853515625,15.880000114440918,24945000000,13.35,4.41,1289.34,4538.19,14199.98,3732.79
2023-11-23,2514.9599609375,815.97998046875,15.130000114440918,85539000000,12.85,4.42,1300.06,4556.62,14265.86,3744.96
2023-11-24,2496.6298828125,815.0,15.039999961853027,-112109000000,12.8,4.42,1300.06,4556.62,14265.86,3744.96
2023-11-27,2495.659912109375,810.25,15.199999809265137,88277000000,12.46,4.47,1306.08,4559.34,14250.85,3747.93
2023-11-28,2521.760009765625,816.4400024414062,15.350000381469728,38507000000,12.69,4.39,1304.33,4550.43,14241.02,3739.31
2023-11-29,2519.81005859375,822.4400024414062,14.600000381469728,103686000000,12.69,4.34,1293.71,4554.89,14281.76,3718.35
2023-11-30,2535.2900390625,831.6799926757812,14.460000038146973,276975000000,12.98,4.27,1292.74,4550.58,14258.49,3753.36
2023-12-01,2505.010009765625,827.239990234375,14.5,-288123000000,12.92,4.37,1289.95,4567.8,14226.22,3724.58
2023-12-04,2514.949951171875,828.52001953125,14.609999656677246,231434000000,12.63,4.22,1305.45,4594.63,14305.03,3738.27
2023-12-05,2494.280029296875,813.3800048828125,14.84000015258789,222193000000,13.08,4.28,1304.43,4569.78,14185.49,3693.44
2023-12-06,2495.3798828125,819.5399780273438,14.5600004196167,80297000000,12.85,4.18,1311.47,4567.18,14229.91,3672.4
2023-12-07,2492.070068359375,813.2000122070312,16.850000381469727,130497000000,12.97,4.12,1313.03,4549.34,14146.71,3645.82
2023-12-08,2517.85009765625,830.3699951171875,14.760000228881836,470485000000,13.06,4.14,1325.27,4585.59,14339.99,3747.54
2023-12-11,2525.360107421875,835.25,14.59000015258789,324164000000,12.35,4.23,1307.11,4604.37,14403.97,3774.17
2023-12-12,2535.27001953125,839.530029296875,14.449999809265137,523493000000,12.63,4.23,1316.38,4622.44,14432.49,3902.39
2023-12-13,2510.659912109375,829.3099975585938,14.300000190734863,-45918000000,12.07,4.2,1313.75,4643.7,14533.4,3930.18
2023-12-14,2544.179931640625,840.5900268554688,14.109999656677246,1150976000000,12.19,4.04,1319.76,4707.09,14733.96,3990.95
2023-12-15,2563.56005859375,838.3099975585938,13.979999542236328,816647000000,12.48,3.92,1296.11,4719.55,14761.56,4097.47
2023-12-18,2566.860107421875,850.9600219726562,14.270000457763672,98809000000,12.28,3.91,1295.92,4719.19,14813.92,4117.0
2023-12-19,2568.550048828125,858.2999877929688,13.850000381469728,73312000000,12.56,3.95,1297.63,4740.56,14904.81,4103.79
2023-12-20,2614.300048828125,862.97998046875,14.779999732971191,1236725000000,12.53,3.93,1307.95,4768.37,15003.22,4125.56
2023-12-21,2600.02001953125,859.4400024414062,14.93000030517578,-118958000000,13.67,3.86,1299.22,4698.35,14777.94,4007.66
2023-12-22,2599.510009765625,854.6199951171875,14.970000267028809,232170000000,13.65,3.89,1304.82,4746.75,14963.87,4118.59
2023-12-26,2602.590087890625,848.3400268554688,16.25,619043000000,13.03,3.9,1302.54,4754.63,14992.97,4132.85
2023-12-27,2613.5,859.7899780273438,16.549999237060547,-45335000000,12.99,3.89,1294.25,4774.75,15074.57,4207.45
2023-12-28,2655.280029296875,866.5700073242188,17.780000686645508,1063884000000,12.43,3.79,1293.38,4781.58,15099.18,4214.59
2024-01-02,2669.81005859375,878.9299926757812,18.61000061035156,29679000000,12.45,3.88,1290.97,4769.83,15011.35,4175.47
2024-01-03,2607.31005859375,871.5700073242188,18.280000686645508,-979670000000,13.2,3.95,1300.52,4742.83,14765.94,4023.04
2024-01-04,2587.02001953125,866.25,18.200000762939453,-325176000000,14.04,3.91,1305.1,4704.81,14592.21,3941.21
2024-01-05,2578.080078125,878.3300170898438,17.799999237060547,-203982000000,14.13,3.99,1310.39,4688.68,14510.3,3908.85
2024-01-08,2567.820068359375,879.3400268554688,17.770000457763672,-86644000000,13.35,4.05,1315.62,4697.24,14524.07,3933.49
2024-01-09,2561.239990234375,884.6400146484375,17.420000076293945,7399000000,13.08,4.01,1315.58,4763.54,14843.77,4062.48
2024-01-10,2541.97998046875,875.4600219726562,16.790000915527344,-53345000000,12.76,4.02,1315.92,4756.5,14857.71,4064.65
2024-01-11,2540.27001953125,882.530029296875,17.139999389648438,-204140000000,12.69,4.04,1320.42,4783.45,14969.65,4048.84
2024-01-12,2525.050048828125,868.0800170898438,16.770000457763672,-378943000000,12.44,3.98,1313.04,4780.24,14970.19,4067.9
2024-01-15,2525.989990234375,859.7100219726562,16.84000015258789,-6496000000,12.7,3.96,1313.41,4783.83,14972.76,4052.43
2024-01-16,2497.590087890625,854.8300170898438,17.18000030517578,-393601000000,13.25,3.96,1313.41,4783.83,14972.76,4052.43
2024-01-17,2435.89990234375,833.0499877929688,19.309999465942383,-503180000000,13.84,4.07,1331.5,4765.98,14944.35,4105.94
2024-01-18,2440.0400390625,840.3300170898438,18.31999969482422,-196157000000,14.79,4.1,1344.23,4739.21,14855.62,4069.95
2024-01-19,2472.739990234375,842.6699829101562,17.639999389648438,248981000000,14.13,4.14,1338.73,4780.94,15055.65,4206.52
2024-01-22,2464.35009765625,839.6900024414062,18.010000228881836,68469000000,13.3,4.15,1338.53,4839.81,15310.97,4375.65
2024-01-23,2478.610107421875,840.1099853515625,17.389999389648438,166347000000,13.19,4.11,1338.25,4850.43,15360.29,4386.6
2024-01-24,2469.68994140625,836.2100219726562,17.06999969482422,56221000000,12.55,4.14,1333.76,4864.6,15425.94,4415.26
2024-01-25,2470.340087890625,823.739990234375,16.920000076293945,-63957000000,13.14,4.18,1337.74,4868.55,15481.92,4483.33
2024-01-26,2478.56005859375,837.239990234375,16.959999084472656,258391000000,13.45,4.14,1336.0,4894.16,15510.5,4472.26
2024-01-29,2500.64990234375,819.1400146484375,17.270000457763672,373323000000,13.26,4.15,1336.08,4890.97,15455.36,4342.1
2024-01-30,2498.81005859375,818.8599853515625,17.110000610351562,50183000000,13.6,4.08,1335.5,4927.93,15628.04,4388.27
2024-01-31,2497.090087890625,799.239990234375,17.020000457763672,202231000000,13.31,4.06,1328.93,4924.97,15509.9,4319.99
2024-02-01,2542.4599609375,798.72998046875,16.790000915527344,1109871000000,14.35,3.99,1334.9,4845.65,15164.01,4260.92
2024-02-02,2615.31005859375,814.77001953125,17.790000915527344,1381530000000,13.88,3.87,1331.78,4906.19,15361.64,4280.48
2024-02-05,2591.31005859375,807.989990234375,18.059999465942383,-603149000000,13.85,4.03,1321.9,4958.61,15628.95,4336.73
2024-02-06,2576.199951171875,807.030029296875,17.59000015258789,152869000000,13.67,4.17,1330.98,4942.81,15597.68,4388.1
2024-02-07,2609.580078125,811.9199829101562,17.6200008392334,876608000000,13.06,4.09,1326.83,4954.23,15609.0,4338.27
2024-02-08,2620.320068359375,826.5800170898438,17.239999771118164,515527000000,12.83,4.09,1327.37,4995.06,15756.64,4408.73
2024-02-13,2649.639892578125,845.1500244140625,18.020000457763672,889843000000,13.93,4.17,1331.37,5021.84,15942.55,4560.04
2024-02-14,2620.419921875,853.2999877929688,17.979999542236328,-392592000000,15.85,4.31,1327.88,4953.17,15655.6,4468.18
2024-02-15,2613.800048828125,859.2100219726562,17.790000915527344,-8038000000,14.38,4.27,1335.06,5000.62,15859.15,4565.41
2024-02-16,2648.760009765625,857.5999755859375,17.40999984741211,461606000000,14.01,4.24,1333.84,5029.73,15906.17,4558.1
2024-02-19,2680.260009765625,858.469970703125,18.020000457763672,524716000000,14.24,4.3,1334.96,5005.57,15775.65,4527.68
2024-02-20,2657.7900390625,866.1699829101562,18.09000015258789,-236775000000,14.71,4.3,1334.96,5005.57,15775.65,4527.68
2024-02-21,2653.31005859375,864.0700073242188,18.5,247000000,15.42,4.27,1337.25,4975.51,15630.78,4456.87
2024-02-22,2664.27001953125,870.1099853515625,18.21999931335449,169184000000,15.34,4.32,1334.95,4981.8,15580.87,4446.36
2024-02-23,2667.699951171875,868.5700073242188,18.309999465942383,68937000000,14.54,4.33,1328.71,5087.03,16041.62,4667.37
2024-02-26,2647.080078125,867.4000244140625,17.940000534057617,84149000000,13.75,4.26,1328.71,5088.8,15996.82,4615.03
2024-02-27,2625.050048828125,853.75,17.15999984741211,204105000000,13.74,4.28,1330.86,5069.53,15976.25,4663.47
2024-02-28,2652.2900390625,863.3900146484375,16.829999923706055,464081000000,13.43,4.31,1330.86,5078.18,16035.3,4654.89
2024-02-29,2642.360107421875,862.9600219726562,16.770000457763672,-123938000000,13.84,4.27,1336.02,5069.76,15947.74,4602.6
2024-03-04,2674.27001953125,872.969970703125,17.329999923706055,288184000000,13.11,4.19,1334.8,5137.08,16274.94,4929.58
2024-03-05,2649.39990234375,866.3699951171875,17.1299991607666,-41001000000,13.49,4.22,1331.29,5130.95,16207.51,4981.97
2024-03-06,2641.489990234375,870.6699829101562,17.25,-656279000000,14.46,4.13,1336.51,5078.65,15939.59,4879.83
2024-03-07,2647.6201171875,863.3699951171875,17.25,-383413000000,14.5,4.11,1333.99,5104.76,16031.54,4997.93
2024-03-08,2680.35009765625,873.1799926757812,17.25,488834000000,14.44,4.09,1324.3,5157.36,16273.38,5165.83
2024-03-11,2659.840087890625,875.9299926757812,18.049999237060547,-227073000000,14.74,4.09,1319.28,5123.69,16085.11,4957.78
2024-03-12,2681.81005859375,889.7100219726562,17.799999237060547,-293635000000,15.22,4.1,1312.55,5117.94,16019.27,4890.2
2024-03-13,2693.570068359375,889.9299926757812,16.93000030517578,-34380000000,13.84,4.16,1310.82,5175.27,16265.64,4992.51
2024-03-14,2718.760009765625,887.52001953125,16.510000228881836,1093070000000,13.75,4.19,1314.67,5165.31,16177.77,4868.95
2024-03-15,2666.840087890625,880.4600219726562,16.829999923706055,-1408677000000,14.4,4.29,1318.2,5150.48,16128.53,4783.65
2024-03-18,2685.840087890625,894.47998046875,17.1200008392334,-187408000000,14.41,4.31,1329.35,5117.09,15973.17,4757.71
2024-03-19,2656.169921875,891.9099731445312,16.780000686645508,-502495000000,14.33,4.34,1333.59,5149.42,16103.45,4757.6
2024-03-20,2690.139892578125,891.4500122070312,16.920000076293945,391670000000,13.82,4.3,1338.28,5178.51,16166.79,4712.81
2024-03-21,2754.860107421875,904.2899780273438,17.530000686645508,1732674000000,13.04,4.27,1339.02,5224.62,16369.41,4788.18
2024-03-22,2748.56005859375,903.97998046875,17.1299991607666,66431000000,12.92,4.27,1322.11,5241.53,16401.84,4897.88
2024-03-25,2737.570068359375,913.6900024414062,17.350000381469727,-166728000000,13.06,4.22,1338.14,5234.18,16428.82,4908.26
2024-03-26,2757.090087890625,916.0900268554688,17.34000015258789,889681000000,13.19,4.25,1342.61,5218.19,16384.47,4891.49
2024-03-27,2755.110107421875,911.25,17.139999389648438,148121000000,13.24,4.24,1344.0,5203.58,16315.7,4851.88
2024-03-28,2745.820068359375,910.0499877929688,16.8799991607666,55841000000,12.78,4.2,1348.58,5248.49,16399.52,4899.95
2024-03-29,2746.6298828125,905.5,16.84000015258789,186229000000,13.01,4.2,1346.01,5254.35,16379.46,4905.21
2024-04-01,2747.860107421875,912.4500122070312,17.1299991607666,-34626000000,13.01,4.2,1347.08,5254.35,16379.46,4905.21
2024-04-02,2753.159912109375,891.5900268554688,17.100000381469727,569931000000,13.65,4.33,1348.75,5243.77,16396.83,4962.1
2024-04-03,2706.969970703125,879.9600219726562,17.6299991607666,-872856000000,14.61,4.36,1351.37,5205.81,16240.45,4886.94
2024-04-04,2742.0,882.9000244140625,17.200000762939453,128244000000,14.33,4.36,1348.5,5211.49,16277.46,4903.5
2024-04-05,2714.2099609375,872.2899780273438,18.1200008392334,-366704000000,16.35,4.31,1346.87,5147.21,16049.08,4756.07
2024-04-08,2717.64990234375,860.5700073242188,18.15999984741211,-45544000000,16.03,4.39,1352.58,5204.34,16248.52,4819.13
2024-04-09,2705.159912109375,859.3300170898438,18.09000015258789,-64950000000,15.19,4.42,1353.2,5202.39,16253.96,4825.39
2024-04-11,2706.9599609375,858.0999755859375,18.030000686645508,388068000000,15.8,4.55,1349.05,5160.64,16170.36,4790.35
2024-04-12,2681.820068359375,860.469970703125,17.59000015258789,-568015000000,14.91,4.56,1364.19,5199.06,16442.2,4906.37
2024-04-15,2670.429931640625,852.4199829101562,18.450000762939453,-133964000000,17.31,4.5,1374.74,5123.41,16175.09,4745.05
2024-04-16,2609.6298828125,832.8099975585938,19.950000762939453,-488670000000,19.23,4.63,1383.63,5061.82,15885.02,4679.1
2024-04-17,2584.179931640625,833.030029296875,20.020000457763672,-255813000000,18.4,4.67,1393.92,5051.41,15865.25,4720.53
2024-04-18,2634.699951171875,855.6500244140625,19.420000076293945,478320000000,18.21,4.59,1385.88,5022.21,15683.37,4567.31
2024-04-19,2591.860107421875,841.9099731445312,21.21999931335449,-739628000000,18.0,4.64,1373.42,5011.12,15601.5,4491.71
2024-04-22,2629.43994140625,845.8200073242188,19.799999237060547,-168880000000,18.71,4.62,1376.72,4967.23,15282.01,4306.87
2024-04-23,2623.02001953125,845.4400024414062,18.93000030517578,-192576000000,16.94,4.62,1381.84,5010.6,15451.31,4381.92
2024-04-24,2675.75,862.22998046875,18.020000457763672,278705000000,15.69,4.61,1379.27,5070.55,15696.64,4478.8
2024-04-25,2628.6201171875,853.260009765625,18.81999969482422,-529483000000,15.97,4.65,1369.86,5071.63,15712.75,4526.2
2024-04-26,2656.330078125,856.8200073242188,18.31999969482422,436241000000,15.37,4.7,1369.86,5048.42,15611.76,4615.04
2024-04-29,2687.43994140625,869.719970703125,18.1299991607666,402056000000,15.03,4.67,1375.1,5099.96,15927.9,4735.29
2024-04-30,2692.06005859375,868.9299926757812,18.13999938964844,-936000000,14.67,4.63,1377.35,5116.17,15983.08,4765.79
2024-05-02,2683.64990234375,867.47998046875,17.8799991607666,-15406000000,15.39,4.63,1386.95,5018.39,15605.48,4507.68
2024-05-03,2676.6298828125,865.5900268554688,17.510000228881836,156326000000,14.68,4.58,1375.39,5064.2,15840.96,4605.35
2024-05-07,2734.360107421875,871.260009765625,17.209999084472656,1136367000000,13.49,4.49,1358.81,5180.74,16349.25,4820.45
2024-05-08,2745.050048828125,872.4199829101562,16.459999084472656,273344000000,13.23,4.47,1359.45,5187.7,16332.56,4784.88
2024-05-09,2712.139892578125,870.1500244140625,16.489999771118164,-414391000000,13.0,4.48,1359.45,5187.67,16302.76,4790.38
2024-05-10,2727.6298828125,864.1599731445312,16.290000915527344,207760000000,12.69,4.45,1369.74,5214.08,16346.26,4759.77
2024-05-13,2727.2099609375,854.4299926757812,16.600000381469727,-89214000000,12.55,4.5,1367.77,5222.68,16340.87,4808.03
2024-05-14,2730.340087890625,862.1500244140625,16.729999542236328,108932000000,13.6,4.48,1367.91,5221.42,16388.24,4823.09
2024-05-16,2753.0,870.3699951171875,15.979999542236328,536060000000,12.45,4.36,1360.15,5308.15,16742.39,5045.08
2024-05-17,2724.6201171875,855.0599975585938,15.979999542236328,-698070000000,12.42,4.38,1345.15,5297.1,16698.32,5017.54
2024-05-20,2742.139892578125,847.0800170898438,15.949999809265137,166167000000,11.99,4.42,1354.83,5303.27,16685.97,4983.02
2024-05-21,2724.179931640625,846.510009765625,15.850000381469728,-152332000000,12.15,4.44,1356.0,5308.13,16794.87,5090.35
2024-05-22,2723.4599609375,845.719970703125,15.710000038146973,244814000000,11.86,4.41,1363.54,5321.41,16832.62,5074.4
2024-05-23,2721.81005859375,846.5800170898438,15.220000267028809,-163901000000,12.29,4.43,1362.36,5307.01,16801.54,5126.81
2024-05-24,2687.60009765625,839.4099731445312,15.43000030517578,-671340000000,12.77,4.47,1362.38,5267.84,16736.03,5125.98
2024-05-27,2722.989990234375,847.989990234375,15.210000038146973,89049000000,11.93,4.46,1369.02,5304.72,16920.79,5220.92
2024-05-28,2722.85009765625,851.010009765625,15.06999969482422,111550000000,12.36,4.46,1369.02,5304.72,16920.79,5220.92
2024-05-29,2677.300048828125,838.4500122070312,15.65999984741211,-935174000000,12.92,4.54,1357.65,5306.04,17019.88,5317.87
2024-05-30,2635.43994140625,831.989990234375,16.81999969482422,-618145000000,14.28,4.61,1365.07,5266.95,16920.58,5219.32
2024-05-31,2636.52001953125,839.97998046875,16.899999618530273,-883233000000,14.47,4.55,1365.07,5235.48,16737.08,5173.26
2024-06-03,2682.52001953125,844.719970703125,16.690000534057617,89679000000,12.92,4.51,1385.43,5277.51,16735.02,5123.36
2024-06-04,2662.10009765625,845.8400268554688,16.639999389648438,-280539000000,13.11,4.41,1375.91,5283.4,16828.67,5152.51
2024-06-05,2689.5,850.75,16.559999465942383,108759000000,13.16,4.33,1375.96,5291.34,16857.05,5116.27
2024-06-07,2722.669921875,866.1799926757812,16.639999389648438,-34856000000,12.58,4.28,1365.45,5352.96,17173.12,5301.68
2024-06-10,2701.169921875,864.7100219726562,17.170000076293945,-423976000000,12.22,4.43,1366.38,5346.99,17133.13,5287.24
2024-06-11,2705.320068359375,868.3599853515625,17.15999984741211,-427078000000,12.74,4.47,1375.71,5360.79,17192.53,5362.4
2024-06-12,2728.169921875,870.6699829101562,17.399999618530273,321122000000,12.85,4.39,1375.71,5375.32,17343.55,5365.38
2024-06-13,2754.889892578125,871.3300170898438,16.520000457763672,930987000000,12.04,4.31,1378.01,5421.03,17608.44,5520.87
2024-06-14,2758.419921875,862.1900024414062,16.030000686645508,-199375000000,11.94,4.24,1376.11,5433.74,17667.56,5602.42
2024-06-17,2744.10009765625,858.9600219726562,16.709999084472656,-301247000000,12.66,4.2,1378.96,5431.6,17688.88,5598.31
2024-06-18,2763.919921875,858.9500122070312,16.34000015258789,52012000000,12.75,4.28,1380.5,5473.23,17857.02,5688.1
2024-06-19,2797.330078125,861.1699829101562,16.329999923706055,242741000000,12.3,4.22,1380.88,5487.03,17862.23,5765.12
2024-06-20,2807.6298828125,857.510009765625,16.559999465942383,368788000000,12.48,4.22,1380.88,5487.03,17862.23,5765.12
2024-06-21,2784.260009765625,852.6699829101562,16.520000457763672,-193548000000,13.28,4.25,1384.38,5473.17,17721.59,5610.01
2024-06-24,2764.72998046875,841.52001953125,17.020000457763672,-275614000000,13.2,4.25,1388.17,5464.62,17689.36,5538.54
2024-06-25,2774.389892578125,841.989990234375,16.979999542236328,564540000000,13.33,4.25,1389.17,5447.87,17496.82,5371.52
2024-06-26,2792.050048828125,842.1199951171875,16.739999771118164,300727000000,12.84,4.23,1387.16,5469.3,17717.65,5467.66
2024-06-27,2784.06005859375,838.6500244140625,16.56999969482422,-332337000000,12.55,4.32,1388.65,5477.9,17805.16,5452.32
2024-06-28,2797.820068359375,840.4400024414062,16.100000381469727,275790000000,12.24,4.29,1385.76,5482.87,17858.68,5421.09
2024-07-01,2804.31005859375,847.1500244140625,16.049999237060547,-130052000000,12.44,4.36,1376.55,5460.48,17732.6,5472.26
2024-07-02,2780.860107421875,829.9099731445312,15.880000114440918,-115393000000,12.22,4.48,1383.0,5475.09,17879.3,5477.15
2024-07-03,2794.010009765625,836.0999755859375,15.550000190734863,36240000000,12.03,4.43,1386.55,5509.01,18028.76,5544.99
